lead,time_ms,score_group,median_normalized_amplitude,q25_normalized_amplitude,q75_normalized_amplitude,n_waveforms
III,-332.5,Upper quintile,0.7301194565173184,0.4533881775686549,0.8358229127254477,324
III,-330.0,Upper quintile,0.7336693669586944,0.4458796347421647,0.8387557768566074,324
III,-327.5,Upper quintile,0.7338776817780871,0.4598377231357142,0.8451082149402563,324
III,-325.0,Upper quintile,0.7285185452165748,0.4598090465049012,0.8387987446858675,324
III,-322.5,Upper quintile,0.7328564376656959,0.44556855826106767,0.8407897294421869,324
III,-320.0,Upper quintile,0.7381322326567745,0.44723331368249,0.8465102897933977,324
III,-317.5,Upper quintile,0.7317045630614094,0.45889253634355265,0.8396292190313286,324
III,-315.0,Upper quintile,0.7325435086085919,0.45339687885257085,0.8446579969058737,324
III,-312.5,Upper quintile,0.7347618607999351,0.448122016335595,0.8466709490420414,324
III,-310.0,Upper quintile,0.7308345327021744,0.4449423038200908,0.8430707567553525,324
III,-307.5,Upper quintile,0.7296978675512016,0.4640299786520867,0.838292461267667,324
III,-305.0,Upper quintile,0.732085217233698,0.4528913555405835,0.8484343490517189,324
III,-302.5,Upper quintile,0.7314365025520104,0.4577415375203875,0.8458915534418412,324
III,-300.0,Upper quintile,0.729146265769631,0.470105419008468,0.8351281252449096,324
III,-297.5,Upper quintile,0.7213761060696422,0.44199006801919705,0.8371921020172889,324
III,-295.0,Upper quintile,0.7352660115904244,0.44230158169847344,0.8426297838707708,324
III,-292.5,Upper quintile,0.7308792046361055,0.4567744876387186,0.8348219324492325,324
III,-290.0,Upper quintile,0.7290483950215727,0.4521808861107599,0.8308312562538618,324
III,-287.5,Upper quintile,0.7354330497200514,0.4470887784612693,0.8384589845129167,324
III,-285.0,Upper quintile,0.731342588401553,0.45752797619925456,0.8318080802430041,324
III,-282.5,Upper quintile,0.7279860088561123,0.46760335478581855,0.8351735872895644,324
III,-280.0,Upper quintile,0.7322318495084023,0.45722669574927455,0.8397380682719926,324
III,-277.5,Upper quintile,0.7331542863459111,0.46170650316898154,0.8443408172503791,324
III,-275.0,Upper quintile,0.7260718948060885,0.46473708735108277,0.8393210318042602,324
III,-272.5,Upper quintile,0.7321199242337141,0.4619244127241333,0.8436885571928879,324
III,-270.0,Upper quintile,0.73619010942005,0.4668128842703326,0.8450557063206252,324
III,-267.5,Upper quintile,0.7290890410408424,0.47436299360785816,0.8430343805635478,324
III,-265.0,Upper quintile,0.7252257981902348,0.4731106562651065,0.8421430845526956,324
III,-262.5,Upper quintile,0.7366631664172203,0.4630922787009977,0.844534930796133,324
III,-260.0,Upper quintile,0.7307601071204446,0.47629793839431345,0.8353171096144318,324
III,-257.5,Upper quintile,0.7316867617890833,0.4809701966871123,0.8386596270003661,324
III,-255.0,Upper quintile,0.7411769569867614,0.47458225915197083,0.8377214742298891,324
III,-252.5,Upper quintile,0.7413517582390633,0.477633255705335,0.8380110359160605,324
III,-250.0,Upper quintile,0.7372162498976504,0.4918070011211355,0.8330956554086971,324
III,-247.5,Upper quintile,0.7409161522415022,0.4820793717205578,0.8391408268322343,324
III,-245.0,Upper quintile,0.7416820534694091,0.4770187399679595,0.8450264541519286,324
III,-242.5,Upper quintile,0.7327158510592794,0.49153729317530226,0.8353979933011269,324
III,-240.0,Upper quintile,0.7337104576812334,0.48919591165966747,0.8402050113547281,324
III,-237.5,Upper quintile,0.743121215638411,0.4860561370368549,0.8511019285337957,324
III,-235.0,Upper quintile,0.7404586928835529,0.5020250622490545,0.8408680163451466,324
III,-232.5,Upper quintile,0.7338991595608566,0.5124494816432718,0.8414634542198489,324
III,-230.0,Upper quintile,0.740185903134504,0.49197674059477003,0.8488832639508381,324
III,-227.5,Upper quintile,0.7430516094202801,0.4946723932982845,0.8464311352938577,324
III,-225.0,Upper quintile,0.7351342473080886,0.501373842056116,0.8427168439193777,324
III,-222.5,Upper quintile,0.7423623343072203,0.4867914779568554,0.8486875674578142,324
III,-220.0,Upper quintile,0.7461632529454902,0.4782833332930682,0.8457830824459919,324
III,-217.5,Upper quintile,0.7456488068501432,0.4782373095913983,0.8462831060907946,324
III,-215.0,Upper quintile,0.7437928432887307,0.47773099612888165,0.8512923161155944,324
III,-212.5,Upper quintile,0.7521821595601598,0.4689210708081857,0.8555087034502267,324
III,-210.0,Upper quintile,0.7416793961398952,0.47432887519906486,0.857065026316397,324
III,-207.5,Upper quintile,0.73556598415595,0.4773593435630703,0.8537474146385878,324
III,-205.0,Upper quintile,0.7493302102535275,0.4448576732262608,0.8546853640729987,324
III,-202.5,Upper quintile,0.747928479137784,0.45197133484126933,0.850820187672862,324
III,-200.0,Upper quintile,0.7350932672988255,0.46835276400411163,0.8416658578171221,324
III,-197.5,Upper quintile,0.7389310352728635,0.4667940846788047,0.8489478856540326,324
III,-195.0,Upper quintile,0.7456225813734492,0.4669960633123563,0.8499841406661477,324
III,-192.5,Upper quintile,0.7371509657598915,0.4982945192036248,0.8421091430389707,324
III,-190.0,Upper quintile,0.7362866980843895,0.48294818369855436,0.845522031051501,324
III,-187.5,Upper quintile,0.746860417009989,0.4870216533118026,0.8504601601213388,324
III,-185.0,Upper quintile,0.7396272412613198,0.4830536990482786,0.8468567499984335,324
III,-182.5,Upper quintile,0.738483228852896,0.46154889697706913,0.8446483351606521,324
III,-180.0,Upper quintile,0.7398388198290217,0.4505288984925831,0.8485698242302393,324
III,-177.5,Upper quintile,0.7414185990948594,0.46505693675063087,0.8531138320983673,324
III,-175.0,Upper quintile,0.7341089554165006,0.46711434413475944,0.8510977695153246,324
III,-172.5,Upper quintile,0.740570126968506,0.45708171691505906,0.8565342048215685,324
III,-170.0,Upper quintile,0.7426834440609187,0.4762396432086058,0.8555872655553555,324
III,-167.5,Upper quintile,0.7389940249608982,0.4751479320623192,0.8460270029375839,324
III,-165.0,Upper quintile,0.7332132005378074,0.4598160298283042,0.8464579971614707,324
III,-162.5,Upper quintile,0.7382681924736936,0.45432209368081,0.851217411534911,324
III,-160.0,Upper quintile,0.7315159888184859,0.45653676478924277,0.8398325656448518,324
III,-157.5,Upper quintile,0.7268647382654776,0.45100872842325146,0.8390526987728936,324
III,-155.0,Upper quintile,0.7277071889887736,0.4600089719095502,0.8478363793497394,324
III,-152.5,Upper quintile,0.7271275453481857,0.4534270067359342,0.8461278984479822,324
III,-150.0,Upper quintile,0.7255919278169329,0.45341468620993663,0.8430017758993928,324
III,-147.5,Upper quintile,0.7205637555198523,0.4530618157956233,0.8434387613120302,324
III,-145.0,Upper quintile,0.7309819348824906,0.4449001025181634,0.8434671814006638,324
III,-142.5,Upper quintile,0.7203849172343147,0.45318528325681,0.8343651052015115,324
III,-140.0,Upper quintile,0.7194287962536801,0.4460018031359187,0.8360583345951785,324
III,-137.5,Upper quintile,0.7282639829380703,0.4491823869263186,0.8341991209216186,324
III,-135.0,Upper quintile,0.7172054557817202,0.4564167736931823,0.8246881007848854,324
III,-132.5,Upper quintile,0.7161330740835221,0.4503404870992135,0.8258051551323498,324
III,-130.0,Upper quintile,0.7119056744267817,0.4610496431197739,0.8308945362258991,324
III,-127.5,Upper quintile,0.7112498337363893,0.45444062407985375,0.8271874307308268,324
III,-125.0,Upper quintile,0.7103902573555259,0.4615604353426409,0.8294588876827207,324
III,-122.5,Upper quintile,0.7080017441021718,0.4485152001498836,0.829729635559807,324
III,-120.0,Upper quintile,0.7094441112449735,0.4552921340043179,0.8296254445731854,324
III,-117.5,Upper quintile,0.7041147216569016,0.449115222502301,0.8288131410080558,324
III,-115.0,Upper quintile,0.7115166246674929,0.4424502824510645,0.8301280887385477,324
III,-112.5,Upper quintile,0.7181728471134818,0.4345275352586651,0.8304368751478709,324
III,-110.0,Upper quintile,0.7107495618844057,0.43995533433661044,0.8326565473156253,324
III,-107.5,Upper quintile,0.7051098052454821,0.4472099936300362,0.8225351500355486,324
III,-105.0,Upper quintile,0.7102235097901612,0.43416161719287827,0.8269823071111172,324
III,-102.5,Upper quintile,0.7104960740983721,0.43574720231317954,0.8268222431000003,324
III,-100.0,Upper quintile,0.7006256035732841,0.4399427682001999,0.8254809979374791,324
III,-97.5,Upper quintile,0.7093898793239214,0.43195939543903106,0.8294274818899529,324
III,-95.0,Upper quintile,0.7045969400276852,0.4306188758833434,0.8305505471541479,324
III,-92.5,Upper quintile,0.7122068357722255,0.44260121774677436,0.8279684409478412,324
III,-90.0,Upper quintile,0.7123253151110641,0.44055576269967267,0.8291963723493019,324
III,-87.5,Upper quintile,0.7097444718320938,0.45164085697057527,0.8355732420368276,324
III,-85.0,Upper quintile,0.7071399029399885,0.4589057160918176,0.8332252606815108,324
III,-82.5,Upper quintile,0.7139217026784891,0.46629332920940936,0.8302404247260537,324
III,-80.0,Upper quintile,0.7190385636127068,0.4391241321732771,0.8351656162248875,324
III,-77.5,Upper quintile,0.7163273324175572,0.4526477772090505,0.8334622000225683,324
III,-75.0,Upper quintile,0.7097844950416421,0.440679882360579,0.8287900190646147,324
III,-72.5,Upper quintile,0.7161615456082904,0.4447281729799547,0.8358412552786961,324
III,-70.0,Upper quintile,0.7113995710114215,0.45146414676661306,0.8405488011969253,324
III,-67.5,Upper quintile,0.7094138107311752,0.4445302561326667,0.84043264938949,324
III,-65.0,Upper quintile,0.7079944154129336,0.45680097513086987,0.8415869289404669,324
III,-62.5,Upper quintile,0.7159939912898892,0.4633703416368972,0.8455048137070318,324
III,-60.0,Upper quintile,0.7115047087219034,0.4634956747486523,0.855700347416829,324
III,-57.5,Upper quintile,0.7126604832707145,0.46945770475446136,0.8558973604857913,324
III,-55.0,Upper quintile,0.7125091558938742,0.4598435775548413,0.8621439515926936,324
III,-52.5,Upper quintile,0.712351570283063,0.46692366382995126,0.8721137197704525,324
III,-50.0,Upper quintile,0.704427086015601,0.46888625860349253,0.8690954920655789,324
III,-47.5,Upper quintile,0.7158728812015314,0.4683763687972184,0.8844048405974927,324
III,-45.0,Upper quintile,0.6986704598499778,0.45162727957368887,0.906496047914744,324
III,-42.5,Upper quintile,0.670668511155852,0.4370800078473168,0.905847072704045,324
III,-40.0,Upper quintile,0.6560622942141596,0.42281953047906534,0.9069460105406171,324
III,-37.5,Upper quintile,0.6425103220347423,0.4481700599207357,0.9152063879903134,324
III,-35.0,Upper quintile,0.6594807581939415,0.42155317910861784,0.9000910467469376,324
III,-32.5,Upper quintile,0.6361423526655925,0.40141156913512993,0.8726461740110656,324
III,-30.0,Upper quintile,0.6269891922421601,0.37737900417797005,0.8596411552750891,324
III,-27.5,Upper quintile,0.6071657395295089,0.36618714953108056,0.8190386848537565,324
III,-25.0,Upper quintile,0.5769395368794239,0.3454315354054241,0.7854046203398948,324
III,-22.5,Upper quintile,0.5636146062578393,0.3229451711560125,0.7320183301636871,324
III,-20.0,Upper quintile,0.5344694177785216,0.30396411440729865,0.6754847722478104,324
III,-17.5,Upper quintile,0.46292916191159117,0.2794564649829426,0.6697183972874081,324
III,-15.0,Upper quintile,0.40384064243317486,0.24993069731494152,0.6092758636088892,324
III,-12.5,Upper quintile,0.3306411209275393,0.20874990955514222,0.5858138230046253,324
III,-10.0,Upper quintile,0.25357531997602045,0.15076543107061607,0.5752391109889281,324
III,-7.5,Upper quintile,0.17486081327531675,0.08863628794582928,0.5125447769216636,324
III,-5.0,Upper quintile,0.11001552813783366,0.05043480599072531,0.513663199144939,324
III,-2.5,Upper quintile,0.04899453729786501,0.017533994538817668,0.5252297257542778,324
III,0.0,Upper quintile,0.012280546795835928,0.0,0.53196961982606,324
III,2.5,Upper quintile,0.020477461734020916,0.004357770865448124,0.561597779135621,324
III,5.0,Upper quintile,0.05239674092761129,0.019607029349673233,0.554012589819599,324
III,7.5,Upper quintile,0.08635307975515323,0.040025766983692125,0.5711969591398558,324
III,10.0,Upper quintile,0.14648721126122488,0.07541426652491716,0.527177647839457,324
III,12.5,Upper quintile,0.20398746279285312,0.1174651239747368,0.5001262660510215,324
III,15.0,Upper quintile,0.25654659928417783,0.1496175644018799,0.49406879757736466,324
III,17.5,Upper quintile,0.3155947897561534,0.18358494115397422,0.5262306089190255,324
III,20.0,Upper quintile,0.3534479099371501,0.22005472560139133,0.5285328646450762,324
III,22.5,Upper quintile,0.38772449572978945,0.2490375241290022,0.5599945383302217,324
III,25.0,Upper quintile,0.4027751908895271,0.27814903940057756,0.5806960309360858,324
III,27.5,Upper quintile,0.41385621445351006,0.31134185001477377,0.5893966500081501,324
III,30.0,Upper quintile,0.44414744641107606,0.32407737950930493,0.6015533456796682,324
III,32.5,Upper quintile,0.47419613673919175,0.35597617168291795,0.6370801054192468,324
III,35.0,Upper quintile,0.49962338297897124,0.3690537653182563,0.6546850361367338,324
III,37.5,Upper quintile,0.51865349297597,0.3630036109521648,0.6858879589050726,324
III,40.0,Upper quintile,0.5398162053019196,0.3702634767809908,0.6985384317690834,324
III,42.5,Upper quintile,0.5579312226059069,0.3825477291436449,0.7102758526714849,324
III,45.0,Upper quintile,0.5660516933889385,0.36905571144076355,0.7316174448501702,324
III,47.5,Upper quintile,0.5882021432257112,0.3697021878033391,0.7584228408167085,324
III,50.0,Upper quintile,0.602033692890386,0.3919188668263046,0.7619001040105515,324
III,52.5,Upper quintile,0.6170796981145188,0.4002634191720964,0.7839260901782135,324
III,55.0,Upper quintile,0.6356453622840532,0.40254014811485045,0.7918023239143056,324
III,57.5,Upper quintile,0.6617412314968664,0.4201738147024034,0.795426454758489,324
III,60.0,Upper quintile,0.6717400457290237,0.4007470717403393,0.8069721697702652,324
III,62.5,Upper quintile,0.6817763197683149,0.39974240676174116,0.8199573181756052,324
III,65.0,Upper quintile,0.6921930961709615,0.406226635888126,0.8260589485467442,324
III,67.5,Upper quintile,0.6958873670659718,0.4166254311484383,0.8311598313230252,324
III,70.0,Upper quintile,0.7076307536245159,0.39298596037563605,0.8393452074950294,324
III,72.5,Upper quintile,0.7201469889620395,0.4028500692092436,0.8410823992681085,324
III,75.0,Upper quintile,0.7102092620903651,0.4086548073059226,0.8445781693968122,324
III,77.5,Upper quintile,0.7169812348816818,0.39108352338231933,0.8508879197422627,324
III,80.0,Upper quintile,0.7312198562143466,0.3784721069391753,0.8536783582308076,324
III,82.5,Upper quintile,0.7275277128031159,0.38421606733015307,0.849331142514689,324
III,85.0,Upper quintile,0.7415979364346259,0.3718271261919291,0.8525844742330083,324
III,87.5,Upper quintile,0.743074838593945,0.3453153787739026,0.8582741303608423,324
III,90.0,Upper quintile,0.7441304555366295,0.37776446706552935,0.8549540712376462,324
III,92.5,Upper quintile,0.74421644180012,0.3863652358615807,0.8531138794161803,324
III,95.0,Upper quintile,0.7516737860286488,0.3615074601942745,0.8570695268073474,324
III,97.5,Upper quintile,0.743771723892828,0.3835445695931221,0.8595435548330302,324
III,100.0,Upper quintile,0.7346915106253058,0.40713745667373186,0.8528412536075956,324
III,102.5,Upper quintile,0.7530829666181005,0.386489055126069,0.8604457979821745,324
III,105.0,Upper quintile,0.7463935244752637,0.38103819311023157,0.8593964326390493,324
III,107.5,Upper quintile,0.740549288257985,0.4010073495008676,0.8570747278136911,324
III,110.0,Upper quintile,0.7447776731304188,0.38603549357390476,0.8582407421994873,324
III,112.5,Upper quintile,0.7469495620334536,0.3719739070634281,0.8597992911021517,324
III,115.0,Upper quintile,0.7447243500575761,0.4026624383327475,0.8582261867649126,324
III,117.5,Upper quintile,0.7322798801920916,0.40369252106247056,0.8591288688980505,324
III,120.0,Upper quintile,0.7441237182375857,0.37860693002273077,0.8622934896018268,324
III,122.5,Upper quintile,0.7411335685713534,0.3910059741541836,0.8612529432667217,324
III,125.0,Upper quintile,0.7389527202323056,0.4079324731858584,0.8589542858244804,324
III,127.5,Upper quintile,0.7474292537242193,0.37092870512402665,0.8636428660564981,324
III,130.0,Upper quintile,0.7427734091392753,0.3829259508418348,0.8614754355104437,324
III,132.5,Upper quintile,0.7417097571241958,0.3916205912536324,0.8611558797954024,324
III,135.0,Upper quintile,0.7565672051168908,0.3816076177322208,0.8633276162876458,324
III,137.5,Upper quintile,0.7405664778088147,0.36455076748387755,0.8637986195664431,324
III,140.0,Upper quintile,0.7407347645556379,0.39865043934085787,0.8575562435336056,324
III,142.5,Upper quintile,0.7412926426233263,0.39392915735401635,0.8605204983842487,324
III,145.0,Upper quintile,0.7416154992365451,0.37296401279192537,0.8660031852032326,324
III,147.5,Upper quintile,0.7426780622908334,0.39164070691665276,0.864201589513149,324
III,150.0,Upper quintile,0.7481111535844237,0.399677979703003,0.8631278676850571,324
III,152.5,Upper quintile,0.7519168578880571,0.38320152434587745,0.8673664805781137,324
III,155.0,Upper quintile,0.750563660758311,0.38545009854616485,0.8683573043185263,324
III,157.5,Upper quintile,0.749127678994383,0.4029786161877211,0.8629876208392748,324
III,160.0,Upper quintile,0.7457456581827032,0.3903689375163588,0.8688055310243186,324
III,162.5,Upper quintile,0.7398221896882322,0.3803132515263176,0.8704478945135705,324
III,165.0,Upper quintile,0.7400435539885732,0.3864605092881407,0.8683869458144473,324
III,167.5,Upper quintile,0.747915285215053,0.38399140066669324,0.8689259913192364,324
III,170.0,Upper quintile,0.7470991018262616,0.38030835812509756,0.8774412866034895,324
III,172.5,Upper quintile,0.7415087536808749,0.3822221303180956,0.8763363502527601,324
III,175.0,Upper quintile,0.7487451146225858,0.3783166823964718,0.8739728228271125,324
III,177.5,Upper quintile,0.7451066833403015,0.36521258398895573,0.8820333780239815,324
III,180.0,Upper quintile,0.7525993079774211,0.36248182286599806,0.8811358232957067,324
III,182.5,Upper quintile,0.7519436582672134,0.37026550336997843,0.879331534926178,324
III,185.0,Upper quintile,0.7597884568699842,0.37298128993026647,0.8830849238397197,324
III,187.5,Upper quintile,0.7566879557614747,0.35581528255466566,0.8871746183508978,324
III,190.0,Upper quintile,0.758154588784741,0.3709820965596078,0.887009391864757,324
III,192.5,Upper quintile,0.7623328501508579,0.3683937527652106,0.8924524932977325,324
III,195.0,Upper quintile,0.7665419774128694,0.33627805232424485,0.896258557951449,324
III,197.5,Upper quintile,0.76435951536719,0.3496009620027902,0.8957597117262847,324
III,200.0,Upper quintile,0.7582151789705529,0.36112051507434556,0.8928237610261276,324
III,202.5,Upper quintile,0.7708554429468133,0.3519446737750067,0.8986084094673347,324
III,205.0,Upper quintile,0.7784157483942958,0.337237018345079,0.903324398080257,324
III,207.5,Upper quintile,0.7681225794232555,0.36918096810981016,0.8995738370062782,324
III,210.0,Upper quintile,0.7703984145566019,0.3691858441734495,0.9060662746309583,324
III,212.5,Upper quintile,0.7757376539906442,0.37075756575437047,0.9073948088438222,324
III,215.0,Upper quintile,0.7714219567221261,0.37221988582105137,0.9076411062623512,324
III,217.5,Upper quintile,0.7710943137344056,0.3748825951242183,0.9047502996493728,324
III,220.0,Upper quintile,0.7794802633972993,0.3886583158427628,0.9100261110127669,324
III,222.5,Upper quintile,0.7722910039460599,0.39093980542440926,0.9091404157103993,324
III,225.0,Upper quintile,0.7695218099699892,0.3980423789865345,0.9073335898370004,324
III,227.5,Upper quintile,0.7767812158084602,0.3900385209815854,0.91720438359232,324
III,230.0,Upper quintile,0.7784466524575773,0.3936126093322206,0.9187436175772203,324
III,232.5,Upper quintile,0.7679524501219853,0.40542938989248256,0.9154689623578935,324
III,235.0,Upper quintile,0.7736191587269623,0.3895582759096078,0.9125717346153498,324
III,237.5,Upper quintile,0.7758556570967543,0.3665426285461423,0.917365532769193,324
III,240.0,Upper quintile,0.762371083353609,0.3745280216594137,0.9192065498430797,324
III,242.5,Upper quintile,0.7638119901242075,0.39628198819569793,0.9221823916161594,324
III,245.0,Upper quintile,0.7687721968485131,0.37280086959677516,0.9275609550621592,324
III,247.5,Upper quintile,0.7646664434816146,0.38775456966013305,0.9256100727639429,324
III,250.0,Upper quintile,0.7633719387717486,0.39930026843528976,0.9161733394882933,324
III,252.5,Upper quintile,0.7677268301942051,0.4048015835138065,0.9261907683711443,324
III,255.0,Upper quintile,0.7658781310770034,0.4202633099420021,0.9193085052484213,324
III,257.5,Upper quintile,0.7672868453958932,0.40503461585744843,0.9190613673545179,324
III,260.0,Upper quintile,0.7714333341097337,0.42294054430977324,0.9169843529198307,324
III,262.5,Upper quintile,0.7753545224539455,0.41994000003459714,0.9198485604481528,324
III,265.0,Upper quintile,0.7577329017727763,0.4298776478307167,0.9204590641424295,324
III,267.5,Upper quintile,0.7698624677394632,0.4191406588149951,0.9207331490226224,324
III,270.0,Upper quintile,0.7710936277173515,0.40269435557204225,0.9226919097387813,324
III,272.5,Upper quintile,0.7576714778320959,0.4155089595529926,0.917696027666825,324
III,275.0,Upper quintile,0.7634030462729027,0.4242392968644446,0.917125597180311,324
III,277.5,Upper quintile,0.763546272557539,0.41276915677480663,0.9137084599594103,324
III,280.0,Upper quintile,0.7645475633714363,0.41087997596508313,0.9100654750915016,324
III,282.5,Upper quintile,0.7500086184373788,0.4166636104956144,0.9062602636983585,324
III,285.0,Upper quintile,0.7533307124137847,0.41631706256641415,0.9045573018341211,324
III,287.5,Upper quintile,0.7601642615343525,0.40772730206863006,0.9040102748698118,324
III,290.0,Upper quintile,0.7461427076270553,0.4119691384351363,0.8944773753753734,324
III,292.5,Upper quintile,0.7505434201891905,0.4289635903061337,0.8933723052905919,324
III,295.0,Upper quintile,0.7486834494860546,0.40459799522546047,0.894702869887012,324
III,297.5,Upper quintile,0.7393468372599632,0.4259933083082708,0.887228558113048,324
III,300.0,Upper quintile,0.7306518372227342,0.44260077924052815,0.8815388985140868,324
III,302.5,Upper quintile,0.7331642765281995,0.41973005133751756,0.8836908872918241,324
III,305.0,Upper quintile,0.7267683637523117,0.42212414220674066,0.8823966555172226,324
III,307.5,Upper quintile,0.7263398629248224,0.4328333546890015,0.8775289661843975,324
III,310.0,Upper quintile,0.7303942797397229,0.4268536721514078,0.8702312141581496,324
III,312.5,Upper quintile,0.7293094896924619,0.4040697498301383,0.8697671703427419,324
III,315.0,Upper quintile,0.7255399915864782,0.4257899859611312,0.8681985443280986,324
III,317.5,Upper quintile,0.7289723838086608,0.43075642999734143,0.8643136497869401,324
III,320.0,Upper quintile,0.7388517568779008,0.4249493473418516,0.863408297661205,324
III,322.5,Upper quintile,0.7323368992919481,0.4265624213013817,0.8636717275545244,324
III,325.0,Upper quintile,0.7316113816690812,0.4396247109121551,0.8545030827563158,324
III,327.5,Upper quintile,0.7328011387339951,0.42371325909564767,0.8591473788332866,324
III,330.0,Upper quintile,0.7338993954716265,0.41345445619994076,0.8566062626273939,324
III,332.5,Upper quintile,0.7257033872246703,0.42525501746346717,0.8505750655474509,324
III,335.0,Upper quintile,0.7350470450582913,0.43408960947481606,0.8465192442675276,324
III,337.5,Upper quintile,0.7395054584637062,0.419500359127708,0.8563573042400611,324
III,340.0,Upper quintile,0.7324467150424443,0.42459007458896475,0.851780019843488,324
III,342.5,Upper quintile,0.7338760068273052,0.431893245743826,0.8464431097605173,324
III,345.0,Upper quintile,0.7357343970186117,0.4228105174275578,0.8551449660824959,324
III,347.5,Upper quintile,0.7328037562917745,0.4234559492563995,0.8478593365594268,324
III,350.0,Upper quintile,0.7268962866625375,0.426102423196477,0.8410500722387017,324
III,352.5,Upper quintile,0.7328607624285276,0.4220022549208653,0.840960674420483,324
III,355.0,Upper quintile,0.7286174618005348,0.4292006382869953,0.8330180905557344,324
III,357.5,Upper quintile,0.7228119215865845,0.4303306129403323,0.8289846554564562,324
III,360.0,Upper quintile,0.7247685652636003,0.4325577504670419,0.8374702389530347,324
III,362.5,Upper quintile,0.7242684301561733,0.4240239643294345,0.836111024446968,324
III,365.0,Upper quintile,0.7192361539245482,0.4287875523172053,0.8289902127429344,324
III,367.5,Upper quintile,0.722411900972002,0.4334375894516455,0.8307064834916229,324
III,370.0,Upper quintile,0.7235944048173562,0.4302817868403998,0.8376150787203354,324
III,372.5,Upper quintile,0.719971312994212,0.4411263688418531,0.8336763256960649,324
III,375.0,Upper quintile,0.7134866674423916,0.4394990721187895,0.8275690559648916,324
III,377.5,Upper quintile,0.7209809909576889,0.43885950827130454,0.8337316453167131,324
III,380.0,Upper quintile,0.7223076571982562,0.44123094193950213,0.833259657789267,324
III,382.5,Upper quintile,0.7132460895203224,0.44692206131306844,0.8206776181431967,324
III,385.0,Upper quintile,0.7171791781240149,0.44835967856300113,0.8224917540153727,324
III,387.5,Upper quintile,0.722826823843191,0.443827670365353,0.8272078014493605,324
III,390.0,Upper quintile,0.7156162953337739,0.44212522097961493,0.8202332705386234,324
III,392.5,Upper quintile,0.7139858221477684,0.4540614076066072,0.8229919417177733,324
III,395.0,Upper quintile,0.7190774432821481,0.43924533211097483,0.8277360348803469,324
III,397.5,Upper quintile,0.7179839791403764,0.4444982690251814,0.8231264060690651,324
III,400.0,Upper quintile,0.7134981121495917,0.4406572310999308,0.8198911429161653,324
III,402.5,Upper quintile,0.7170029517630772,0.4408164670469105,0.8281087094699874,324
III,405.0,Upper quintile,0.7183955058287884,0.43933743739738784,0.8245193507956354,324
III,407.5,Upper quintile,0.7145729669571721,0.45084277882698015,0.8182139340958765,324
III,410.0,Upper quintile,0.7181478942497208,0.4396523200220187,0.8239781035684213,324
III,412.5,Upper quintile,0.7156657416036174,0.44392454939673526,0.8258859559515654,324
III,415.0,Upper quintile,0.7140823465626072,0.44928690804890953,0.8207741965387134,324
III,417.5,Upper quintile,0.7136098624863942,0.4415892707354842,0.8247021684403042,324
III,420.0,Upper quintile,0.7201856786976331,0.43306895208544516,0.8280807268440802,324
III,422.5,Upper quintile,0.7188657576629973,0.4380507258308999,0.8275996327667156,324
III,425.0,Upper quintile,0.7110087462866133,0.4455655553503577,0.8256302398521306,324
III,427.5,Upper quintile,0.7215283512198003,0.4409633130595372,0.8273483340824725,324
III,430.0,Upper quintile,0.7174554878785762,0.4516456932994849,0.8297467630337749,324
III,432.5,Upper quintile,0.7104445486330535,0.4416235926681177,0.8222903929126267,324
III,435.0,Upper quintile,0.7164182557911905,0.4405175473314761,0.8284559779398524,324
III,437.5,Upper quintile,0.7214907908418356,0.4437488416774986,0.8328800560156495,324
III,440.0,Upper quintile,0.7098016668232048,0.44759241610343403,0.8288610703176964,324
III,442.5,Upper quintile,0.7149788663925295,0.442798703812098,0.8329827198437126,324
III,445.0,Upper quintile,0.7206888742380775,0.431668406965659,0.8358546688249622,324
III,447.5,Upper quintile,0.7135378136814186,0.4475081736780826,0.8340539697182465,324
III,450.0,Upper quintile,0.7133150722326838,0.45270698687613176,0.8317112561931405,324
III,452.5,Upper quintile,0.7255911023105273,0.4369812641710498,0.8342960916112128,324
III,455.0,Upper quintile,0.7191545983740028,0.4463408010486777,0.8355156004074076,324
III,457.5,Upper quintile,0.7160440616999519,0.4458741043095833,0.8284924765514875,324
III,460.0,Upper quintile,0.7218608000347979,0.4431323178826765,0.8333279959662625,324
III,462.5,Upper quintile,0.7275377104588197,0.4383940630105455,0.8338833167312552,324
III,465.0,Upper quintile,0.7180736636397695,0.44691740214105335,0.8271310966565588,324
III,467.5,Upper quintile,0.7167929353755904,0.4476124138616749,0.8281010111277503,324
III,470.0,Upper quintile,0.7280141319599155,0.44599809490946846,0.8323756304559992,324
III,472.5,Upper quintile,0.723971009097437,0.46236137543220657,0.8299923294667407,324
III,475.0,Upper quintile,0.7198339173456804,0.4517026757945294,0.8263059769547634,324
III,477.5,Upper quintile,0.7274110774337432,0.4467534854659032,0.831930004177327,324
III,480.0,Upper quintile,0.7207364361183798,0.450277779180695,0.8344693289226179,324
III,482.5,Upper quintile,0.7181661579193949,0.458863388866926,0.8300939099543162,324
III,485.0,Upper quintile,0.7196619291421961,0.4459989731608363,0.8358197665564856,324
III,487.5,Upper quintile,0.7193537692467508,0.4509971185950623,0.8404672760397842,324
III,490.0,Upper quintile,0.719341035263585,0.46038620700749233,0.8387914592535977,324
III,492.5,Upper quintile,0.7212198551935076,0.4503311744575472,0.8332185322996306,324
